"ID","CES_CODE","X","Y","Species","Year","Agecorrectedcode","Ntot","HS_01_AWM","HS_02_AWM","HS_04_AWM","HS_08_AWM","HS_12_AWM","HS_16_AWM","AUC"
"S004_sylatr_2000","S004",455200,4607800,"sylatr",2000,3,8,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2001","S004",455200,4607800,"sylatr",2001,4,12,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2001","S004",455200,4607800,"sylatr",2001,3,12,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2001","S004",455200,4607800,"sylatr",2001,3,12,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2001","S004",455200,4607800,"sylatr",2001,4,12,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2001","S004",455200,4607800,"sylatr",2001,4,12,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2001","S004",455200,4607800,"sylatr",2001,4,12,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2001","S004",455200,4607800,"sylatr",2001,4,12,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2001","S004",455200,4607800,"sylatr",2001,3,12,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2001","S004",455200,4607800,"sylatr",2001,4,12,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2001","S004",455200,4607800,"sylatr",2001,4,12,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2001","S004",455200,4607800,"sylatr",2001,3,12,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2001","S004",455200,4607800,"sylatr",2001,3,12,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2001","S004",455200,4607800,"sylatr",2001,4,12,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2001","S004",455200,4607800,"sylatr",2001,4,12,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2001","S004",455200,4607800,"sylatr",2001,4,12,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2001","S004",455200,4607800,"sylatr",2001,3,12,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2001","S004",455200,4607800,"sylatr",2001,4,12,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2001","S004",455200,4607800,"sylatr",2001,4,12,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2001","S004",455200,4607800,"sylatr",2001,3,12,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2001","S004",455200,4607800,"sylatr",2001,3,12,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,4,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,3,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,4,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,4,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,4,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,3,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,4,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,4,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,3,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,4,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,4,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,3,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,4,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,3,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,3,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,4,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,4,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,4,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,4,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,4,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,4,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,3,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,3,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,4,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,4,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,4,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,3,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,3,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2002","S004",455200,4607800,"sylatr",2002,4,19,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,4,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,4,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,3,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,4,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,4,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,3,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,4,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,3,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,4,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,4,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,4,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,3,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,3,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,4,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,4,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,3,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,4,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,3,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,3,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,4,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,4,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,3,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,3,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2003","S004",455200,4607800,"sylatr",2003,4,14,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2004","S004",455200,4607800,"sylatr",2004,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2004","S004",455200,4607800,"sylatr",2004,3,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2004","S004",455200,4607800,"sylatr",2004,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2004","S004",455200,4607800,"sylatr",2004,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2004","S004",455200,4607800,"sylatr",2004,3,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2004","S004",455200,4607800,"sylatr",2004,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2004","S004",455200,4607800,"sylatr",2004,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2004","S004",455200,4607800,"sylatr",2004,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2004","S004",455200,4607800,"sylatr",2004,3,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2004","S004",455200,4607800,"sylatr",2004,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2004","S004",455200,4607800,"sylatr",2004,3,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2004","S004",455200,4607800,"sylatr",2004,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2004","S004",455200,4607800,"sylatr",2004,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2004","S004",455200,4607800,"sylatr",2004,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2004","S004",455200,4607800,"sylatr",2004,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2004","S004",455200,4607800,"sylatr",2004,3,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2004","S004",455200,4607800,"sylatr",2004,3,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2004","S004",455200,4607800,"sylatr",2004,3,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2005","S004",455200,4607800,"sylatr",2005,3,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2005","S004",455200,4607800,"sylatr",2005,3,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2005","S004",455200,4607800,"sylatr",2005,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2005","S004",455200,4607800,"sylatr",2005,3,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2005","S004",455200,4607800,"sylatr",2005,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2005","S004",455200,4607800,"sylatr",2005,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2005","S004",455200,4607800,"sylatr",2005,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2005","S004",455200,4607800,"sylatr",2005,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2005","S004",455200,4607800,"sylatr",2005,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2005","S004",455200,4607800,"sylatr",2005,3,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2005","S004",455200,4607800,"sylatr",2005,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2005","S004",455200,4607800,"sylatr",2005,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2005","S004",455200,4607800,"sylatr",2005,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2005","S004",455200,4607800,"sylatr",2005,3,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2005","S004",455200,4607800,"sylatr",2005,3,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2005","S004",455200,4607800,"sylatr",2005,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2005","S004",455200,4607800,"sylatr",2005,3,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylatr_2005","S004",455200,4607800,"sylatr",2005,4,11,52.32,51.77,52.43,53.96,52.93,51.94,0.69
"S004_sylcan_1998","S004",455200,4607800,"sylcan",1998,4,1,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_1999","S004",455200,4607800,"sylcan",1999,4,3,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_1999","S004",455200,4607800,"sylcan",1999,4,3,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_1999","S004",455200,4607800,"sylcan",1999,4,3,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2000","S004",455200,4607800,"sylcan",2000,4,5,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2000","S004",455200,4607800,"sylcan",2000,4,5,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2000","S004",455200,4607800,"sylcan",2000,4,5,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2000","S004",455200,4607800,"sylcan",2000,4,5,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2000","S004",455200,4607800,"sylcan",2000,4,5,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2001","S004",455200,4607800,"sylcan",2001,4,8,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2001","S004",455200,4607800,"sylcan",2001,4,8,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2001","S004",455200,4607800,"sylcan",2001,3,8,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2001","S004",455200,4607800,"sylcan",2001,4,8,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2001","S004",455200,4607800,"sylcan",2001,3,8,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2001","S004",455200,4607800,"sylcan",2001,4,8,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2001","S004",455200,4607800,"sylcan",2001,4,8,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2001","S004",455200,4607800,"sylcan",2001,4,8,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2001","S004",455200,4607800,"sylcan",2001,3,8,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2001","S004",455200,4607800,"sylcan",2001,4,8,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2001","S004",455200,4607800,"sylcan",2001,4,8,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2002","S004",455200,4607800,"sylcan",2002,4,6,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2002","S004",455200,4607800,"sylcan",2002,4,6,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2002","S004",455200,4607800,"sylcan",2002,4,6,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2002","S004",455200,4607800,"sylcan",2002,4,6,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2002","S004",455200,4607800,"sylcan",2002,4,6,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2002","S004",455200,4607800,"sylcan",2002,4,6,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2003","S004",455200,4607800,"sylcan",2003,4,7,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2003","S004",455200,4607800,"sylcan",2003,4,7,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2003","S004",455200,4607800,"sylcan",2003,4,7,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2003","S004",455200,4607800,"sylcan",2003,4,7,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2003","S004",455200,4607800,"sylcan",2003,4,7,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2003","S004",455200,4607800,"sylcan",2003,4,7,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2003","S004",455200,4607800,"sylcan",2003,4,7,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2004","S004",455200,4607800,"sylcan",2004,4,4,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2004","S004",455200,4607800,"sylcan",2004,4,4,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2004","S004",455200,4607800,"sylcan",2004,4,4,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2004","S004",455200,4607800,"sylcan",2004,3,4,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2004","S004",455200,4607800,"sylcan",2004,4,4,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2004","S004",455200,4607800,"sylcan",2004,3,4,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_sylcan_2005","S004",455200,4607800,"sylcan",2005,4,1,48.50,44.77,41.70,40.31,38.30,38.27,0.77
"S004_trotro_1998","S004",455200,4607800,"trotro",1998,4,2,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_1998","S004",455200,4607800,"trotro",1998,4,2,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_1998","S004",455200,4607800,"trotro",1998,3,2,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_1999","S004",455200,4607800,"trotro",1999,4,1,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_1999","S004",455200,4607800,"trotro",1999,3,1,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_1999","S004",455200,4607800,"trotro",1999,3,1,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_1999","S004",455200,4607800,"trotro",1999,3,1,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2000","S004",455200,4607800,"trotro",2000,3,0,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2000","S004",455200,4607800,"trotro",2000,3,0,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2001","S004",455200,4607800,"trotro",2001,4,2,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2001","S004",455200,4607800,"trotro",2001,4,2,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2001","S004",455200,4607800,"trotro",2001,3,2,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2001","S004",455200,4607800,"trotro",2001,3,2,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2002","S004",455200,4607800,"trotro",2002,3,2,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2002","S004",455200,4607800,"trotro",2002,3,2,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2002","S004",455200,4607800,"trotro",2002,4,2,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2002","S004",455200,4607800,"trotro",2002,4,2,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2002","S004",455200,4607800,"trotro",2002,3,2,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2003","S004",455200,4607800,"trotro",2003,4,4,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2003","S004",455200,4607800,"trotro",2003,4,4,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2003","S004",455200,4607800,"trotro",2003,4,4,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2003","S004",455200,4607800,"trotro",2003,4,4,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2004","S004",455200,4607800,"trotro",2004,4,2,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2004","S004",455200,4607800,"trotro",2004,3,2,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2004","S004",455200,4607800,"trotro",2004,3,2,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2004","S004",455200,4607800,"trotro",2004,4,2,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2004","S004",455200,4607800,"trotro",2004,3,2,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2005","S004",455200,4607800,"trotro",2005,3,2,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2005","S004",455200,4607800,"trotro",2005,4,2,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_trotro_2005","S004",455200,4607800,"trotro",2005,4,2,55.48,54.45,54.34,53.14,51.36,50.04,0.71
"S004_turmer_1998","S004",455200,4607800,"turmer",1998,4,19,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1998","S004",455200,4607800,"turmer",1998,4,19,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1998","S004",455200,4607800,"turmer",1998,4,19,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1998","S004",455200,4607800,"turmer",1998,4,19,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1998","S004",455200,4607800,"turmer",1998,4,19,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1998","S004",455200,4607800,"turmer",1998,4,19,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1998","S004",455200,4607800,"turmer",1998,4,19,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1998","S004",455200,4607800,"turmer",1998,4,19,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1998","S004",455200,4607800,"turmer",1998,4,19,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1998","S004",455200,4607800,"turmer",1998,4,19,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1998","S004",455200,4607800,"turmer",1998,4,19,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1998","S004",455200,4607800,"turmer",1998,4,19,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1998","S004",455200,4607800,"turmer",1998,3,19,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1998","S004",455200,4607800,"turmer",1998,4,19,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1998","S004",455200,4607800,"turmer",1998,4,19,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1998","S004",455200,4607800,"turmer",1998,4,19,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1998","S004",455200,4607800,"turmer",1998,4,19,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1998","S004",455200,4607800,"turmer",1998,4,19,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1998","S004",455200,4607800,"turmer",1998,4,19,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1998","S004",455200,4607800,"turmer",1998,4,19,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,3,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,4,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,4,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,4,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,3,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,3,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,4,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,4,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,3,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,4,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,4,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,4,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,4,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,3,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,4,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,3,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,3,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,4,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,4,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,4,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
"S004_turmer_1999","S004",455200,4607800,"turmer",1999,4,25,49.15,48.42,48.57,50.80,50.35,49.67,0.63
